"Year","Month","Temperature"
2115,10,NA
2115,11,NA
2115,12,NA
2116,1,NA
2116,2,NA
2116,3,NA
2116,4,NA
2116,5,NA
2116,6,NA
2116,7,NA
2116,8,NA
2116,9,NA
2116,10,NA
2116,11,NA
2116,12,NA
2117,1,NA
2117,2,NA
2117,3,NA
2117,4,NA
2117,5,NA
2117,6,NA
2117,7,NA
2117,8,NA
2117,9,NA
2117,10,NA
2117,11,NA
2117,12,NA
2118,1,NA
2118,2,NA
2118,3,NA
2118,4,NA
2118,5,NA
2118,6,NA
2118,7,NA
2118,8,NA
2118,9,NA
2118,10,NA
2118,11,NA
2118,12,NA
2119,1,NA
2119,2,NA
2119,3,NA
2119,4,NA
2119,5,NA
2119,6,NA
2119,7,NA
2119,8,NA
2119,9,NA
2119,10,NA
2119,11,NA
2119,12,NA
2120,1,NA
2120,2,NA
2120,3,NA
2120,4,NA
2120,5,NA
2120,6,NA
2120,7,NA
2120,8,NA
2120,9,NA
2120,10,NA
2120,11,NA
2120,12,NA
2121,1,NA
2121,2,NA
2121,3,NA
2121,4,NA
2121,5,NA
2121,6,NA
2121,7,NA
2121,8,NA
2121,9,NA
2121,10,NA
2121,11,NA
2121,12,NA
2122,1,NA
2122,2,NA
2122,3,NA
2122,4,NA
2122,5,NA
2122,6,NA
2122,7,NA
2122,8,NA
2122,9,NA
2122,10,NA
2122,11,NA
2122,12,NA
2123,1,NA
2123,2,NA
2123,3,NA
2123,4,NA
2123,5,NA
2123,6,NA
2123,7,NA
2123,8,NA
2123,9,NA
2123,10,NA
2123,11,NA
2123,12,NA
2124,1,NA
2124,2,NA
2124,3,NA
2124,4,NA
2124,5,NA
2124,6,NA
2124,7,NA
2124,8,NA
2124,9,NA
2124,10,NA
2124,11,NA
2124,12,NA
2125,1,NA
2125,2,NA
2125,3,NA
2125,4,NA
2125,5,NA
2125,6,NA
2125,7,NA
2125,8,NA
2125,9,NA
2125,10,NA
2125,11,NA
2125,12,NA
2126,1,NA
2126,2,NA
2126,3,NA
2126,4,NA
2126,5,NA
2126,6,NA
2126,7,NA
2126,8,NA
2126,9,NA
2126,10,NA
2126,11,NA
2126,12,NA
2127,1,NA
2127,2,NA
2127,3,NA
2127,4,NA
2127,5,NA
2127,6,NA
2127,7,NA
2127,8,NA
2127,9,NA
2127,10,NA
2127,11,NA
2127,12,NA
2128,1,NA
2128,2,NA
2128,3,NA
2128,4,NA
2128,5,NA
2128,6,NA
2128,7,NA
2128,8,NA
2128,9,NA
2128,10,NA
2128,11,NA
2128,12,NA
2129,1,NA
2129,2,NA
2129,3,NA
2129,4,NA
2129,5,NA
2129,6,NA
2129,7,NA
2129,8,NA
2129,9,NA
2129,10,NA
2129,11,NA
2129,12,NA
2130,1,NA
2130,2,NA
2130,3,NA
2130,4,NA
2130,5,NA
2130,6,NA
2130,7,NA
2130,8,NA
2130,9,NA
2130,10,NA
2130,11,NA
2130,12,NA
2131,1,NA
2131,2,NA
2131,3,NA
2131,4,NA
2131,5,NA
2131,6,NA
2131,7,NA
2131,8,NA
2131,9,NA
2131,10,NA
2131,11,NA
2131,12,NA
2132,1,NA
2132,2,NA
2132,3,NA
2132,4,NA
2132,5,NA
2132,6,NA
2132,7,NA
2132,8,NA
2132,9,NA
2132,10,NA
2132,11,NA
2132,12,NA
2133,1,NA
2133,2,NA
2133,3,NA
2133,4,NA
2133,5,NA
2133,6,NA
2133,7,NA
2133,8,NA
2133,9,NA
2133,10,NA
2133,11,NA
2133,12,NA
2134,1,NA
2134,2,NA
2134,3,NA
2134,4,NA
2134,5,NA
2134,6,NA
2134,7,NA
2134,8,NA
2134,9,NA
2134,10,NA
2134,11,NA
2134,12,NA
2135,1,NA
2135,2,NA
2135,3,NA
2135,4,NA
2135,5,NA
2135,6,NA
2135,7,NA
2135,8,NA
2135,9,NA
2135,10,NA
2135,11,NA
2135,12,NA
2136,1,NA
2136,2,NA
2136,3,NA
2136,4,NA
2136,5,NA
2136,6,NA
2136,7,NA
2136,8,NA
2136,9,NA
2136,10,NA
2136,11,NA
2136,12,NA
2137,1,NA
2137,2,NA
2137,3,NA
2137,4,NA
2137,5,NA
2137,6,NA
2137,7,NA
2137,8,NA
2137,9,NA
2137,10,NA
2137,11,NA
2137,12,NA
2138,1,NA
2138,2,NA
2138,3,NA
2138,4,NA
2138,5,NA
2138,6,NA
2138,7,NA
2138,8,NA
2138,9,NA
2138,10,NA
2138,11,NA
2138,12,NA
2139,1,NA
2139,2,NA
2139,3,NA
2139,4,NA
2139,5,NA
2139,6,NA
2139,7,NA
2139,8,NA
2139,9,NA
2139,10,NA
2139,11,NA
2139,12,NA
2140,1,NA
2140,2,NA
2140,3,NA
2140,4,NA
2140,5,NA
2140,6,NA
2140,7,NA
2140,8,NA
2140,9,NA
2140,10,NA
2140,11,NA
2140,12,NA
2141,1,NA
2141,2,NA
2141,3,NA
2141,4,NA
2141,5,NA
2141,6,NA
2141,7,NA
2141,8,NA
2141,9,NA
2141,10,NA
2141,11,NA
2141,12,NA
2142,1,NA
2142,2,NA
2142,3,NA
2142,4,NA
2142,5,NA
2142,6,NA
2142,7,NA
2142,8,NA
2142,9,NA
2142,10,NA
2142,11,NA
2142,12,NA
2143,1,NA
2143,2,NA
2143,3,NA
2143,4,NA
2143,5,NA
2143,6,NA
2143,7,NA
2143,8,NA
2143,9,NA
2143,10,NA
2143,11,NA
2143,12,NA
2144,1,NA
2144,2,NA
2144,3,NA
2144,4,NA
2144,5,NA
2144,6,NA
2144,7,NA
2144,8,NA
2144,9,NA
2144,10,NA
2144,11,NA
2144,12,NA
2145,1,NA
2145,2,NA
2145,3,NA
2145,4,NA
2145,5,NA
2145,6,NA
2145,7,NA
2145,8,NA
2145,9,NA
2145,10,NA
2145,11,NA
2145,12,NA
2146,1,NA
2146,2,NA
2146,3,NA
2146,4,NA
2146,5,NA
2146,6,NA
2146,7,NA
2146,8,NA
2146,9,NA
2146,10,NA
2146,11,NA
2146,12,NA
2147,1,NA
2147,2,NA
2147,3,NA
2147,4,NA
2147,5,NA
2147,6,NA
2147,7,NA
2147,8,NA
2147,9,NA
2147,10,NA
2147,11,NA
2147,12,NA
2148,1,NA
2148,2,NA
2148,3,NA
2148,4,NA
2148,5,NA
2148,6,NA
2148,7,NA
2148,8,NA
2148,9,NA
2148,10,NA
2148,11,NA
2148,12,NA
2149,1,NA
2149,2,NA
2149,3,NA
2149,4,NA
2149,5,NA
2149,6,NA
2149,7,NA
2149,8,NA
2149,9,NA
2149,10,NA
2149,11,NA
2149,12,NA
2150,1,NA
2150,2,NA
2150,3,NA
2150,4,NA
2150,5,NA
2150,6,NA
2150,7,NA
2150,8,NA
2150,9,NA
2150,10,NA
2150,11,NA
2150,12,NA
2151,1,NA
2151,2,NA
2151,3,NA
2151,4,NA
2151,5,NA
2151,6,NA
2151,7,NA
2151,8,NA
2151,9,NA
2151,10,NA
2151,11,NA
2151,12,NA
2152,1,NA
2152,2,NA
2152,3,NA
2152,4,NA
2152,5,NA
2152,6,NA
2152,7,NA
2152,8,NA
2152,9,NA
2152,10,NA
2152,11,NA
2152,12,NA
2153,1,NA
2153,2,NA
2153,3,NA
2153,4,NA
2153,5,NA
2153,6,NA
2153,7,NA
2153,8,NA
2153,9,NA
2153,10,NA
2153,11,NA
2153,12,NA
2154,1,NA
2154,2,NA
2154,3,NA
2154,4,NA
2154,5,NA
2154,6,NA
2154,7,NA
2154,8,NA
2154,9,NA
2154,10,NA
2154,11,NA
2154,12,NA
2155,1,NA
2155,2,NA
2155,3,NA
2155,4,NA
2155,5,NA
2155,6,NA
2155,7,NA
2155,8,NA
2155,9,NA
2155,10,NA
2155,11,NA
2155,12,NA
2156,1,NA
2156,2,NA
2156,3,NA
2156,4,NA
2156,5,NA
2156,6,NA
2156,7,NA
2156,8,NA
2156,9,NA
2156,10,NA
2156,11,NA
2156,12,NA
2157,1,NA
2157,2,NA
2157,3,NA
2157,4,NA
2157,5,NA
2157,6,NA
2157,7,NA
2157,8,NA
2157,9,NA
2157,10,NA
2157,11,NA
2157,12,NA
2158,1,NA
2158,2,NA
2158,3,NA
2158,4,NA
2158,5,NA
2158,6,NA
2158,7,NA
2158,8,NA
2158,9,NA
2158,10,NA
2158,11,NA
2158,12,NA
2159,1,NA
2159,2,NA
2159,3,NA
2159,4,NA
2159,5,NA
2159,6,NA
2159,7,NA
2159,8,NA
2159,9,NA
2159,10,NA
2159,11,NA
2159,12,NA
2160,1,NA
2160,2,NA
2160,3,NA
2160,4,NA
2160,5,NA
2160,6,NA
2160,7,NA
2160,8,NA
2160,9,NA
2160,10,NA
2160,11,NA
2160,12,NA
2161,1,NA
2161,2,NA
2161,3,NA
2161,4,NA
2161,5,NA
2161,6,NA
2161,7,NA
2161,8,NA
2161,9,NA
2161,10,NA
2161,11,NA
2161,12,NA
2162,1,NA
2162,2,NA
2162,3,NA
2162,4,NA
2162,5,NA
2162,6,NA
2162,7,NA
2162,8,NA
2162,9,NA
2162,10,NA
2162,11,NA
2162,12,NA
2163,1,NA
2163,2,NA
2163,3,NA
2163,4,NA
2163,5,NA
2163,6,NA
2163,7,NA
2163,8,NA
2163,9,NA
2163,10,NA
2163,11,NA
2163,12,NA
2164,1,NA
2164,2,NA
2164,3,NA
2164,4,NA
2164,5,NA
2164,6,NA
2164,7,NA
2164,8,NA
2164,9,NA
2164,10,NA
2164,11,NA
2164,12,NA
2165,1,NA
2165,2,NA
2165,3,NA
2165,4,NA
2165,5,NA
2165,6,NA
2165,7,NA
2165,8,NA
2165,9,NA
2165,10,NA
2165,11,NA
2165,12,NA
2166,1,NA
2166,2,NA
2166,3,NA
2166,4,NA
2166,5,NA
2166,6,NA
2166,7,NA
2166,8,NA
2166,9,NA
2166,10,NA
2166,11,NA
2166,12,NA
2167,1,NA
2167,2,NA
2167,3,NA
2167,4,NA
2167,5,NA
2167,6,NA
2167,7,NA
2167,8,NA
2167,9,NA
2167,10,NA
2167,11,NA
2167,12,NA
2168,1,NA
2168,2,NA
2168,3,NA
2168,4,NA
2168,5,NA
2168,6,NA
2168,7,NA
2168,8,NA
2168,9,NA
2168,10,NA
2168,11,NA
2168,12,NA
2169,1,NA
2169,2,NA
2169,3,NA
2169,4,NA
2169,5,NA
2169,6,NA
2169,7,NA
2169,8,NA
2169,9,NA
2169,10,NA
2169,11,NA
2169,12,NA
2170,1,NA
2170,2,NA
2170,3,NA
2170,4,NA
2170,5,NA
2170,6,NA
2170,7,NA
2170,8,NA
2170,9,NA
2170,10,NA
2170,11,NA
2170,12,NA
2171,1,NA
2171,2,NA
2171,3,NA
2171,4,NA
2171,5,NA
2171,6,NA
2171,7,NA
2171,8,NA
2171,9,NA
2171,10,NA
2171,11,NA
2171,12,NA
2172,1,NA
2172,2,NA
2172,3,NA
2172,4,NA
2172,5,NA
2172,6,NA
2172,7,NA
2172,8,NA
2172,9,NA
2172,10,NA
2172,11,NA
2172,12,NA
2173,1,NA
2173,2,NA
2173,3,NA
2173,4,NA
2173,5,NA
2173,6,NA
2173,7,NA
2173,8,NA
2173,9,NA
2173,10,NA
2173,11,NA
2173,12,NA
2174,1,NA
2174,2,NA
2174,3,NA
2174,4,NA
2174,5,NA
2174,6,NA
2174,7,NA
2174,8,NA
2174,9,NA
2174,10,NA
2174,11,NA
2174,12,NA
2175,1,NA
2175,2,NA
2175,3,NA
2175,4,NA
2175,5,NA
2175,6,NA
2175,7,NA
2175,8,NA
2175,9,NA
2175,10,NA
2175,11,NA
2175,12,NA
2176,1,NA
2176,2,NA
2176,3,NA
2176,4,NA
2176,5,NA
2176,6,NA
2176,7,NA
2176,8,NA
2176,9,NA
2176,10,NA
2176,11,NA
2176,12,NA
2177,1,NA
2177,2,NA
2177,3,NA
2177,4,NA
2177,5,NA
2177,6,NA
2177,7,NA
2177,8,NA
2177,9,NA
2177,10,NA
2177,11,NA
2177,12,NA
2178,1,NA
2178,2,NA
2178,3,NA
2178,4,NA
2178,5,NA
2178,6,NA
2178,7,NA
2178,8,NA
2178,9,NA
2178,10,NA
2178,11,NA
2178,12,NA
2179,1,NA
2179,2,NA
2179,3,NA
2179,4,NA
2179,5,NA
2179,6,NA
2179,7,NA
2179,8,NA
2179,9,NA
2179,10,NA
2179,11,NA
2179,12,NA
2180,1,NA
2180,2,NA
2180,3,NA
2180,4,NA
2180,5,NA
2180,6,NA
2180,7,NA
2180,8,NA
2180,9,NA
2180,10,NA
2180,11,NA
2180,12,NA
2181,1,NA
2181,2,NA
2181,3,NA
2181,4,NA
2181,5,NA
2181,6,NA
2181,7,NA
2181,8,NA
2181,9,NA
2181,10,NA
2181,11,NA
2181,12,NA
2182,1,NA
2182,2,NA
2182,3,NA
2182,4,NA
2182,5,NA
2182,6,NA
2182,7,NA
2182,8,NA
2182,9,NA
2182,10,NA
2182,11,NA
2182,12,NA
2183,1,NA
2183,2,NA
2183,3,NA
2183,4,NA
2183,5,NA
2183,6,NA
2183,7,NA
2183,8,NA
2183,9,NA
2183,10,NA
2183,11,NA
2183,12,NA
2184,1,NA
2184,2,NA
2184,3,NA
2184,4,NA
2184,5,NA
2184,6,NA
2184,7,NA
2184,8,NA
2184,9,NA
2184,10,NA
2184,11,NA
2184,12,NA
2185,1,NA
2185,2,NA
2185,3,NA
2185,4,NA
2185,5,NA
2185,6,NA
2185,7,NA
2185,8,NA
2185,9,NA
2185,10,NA
2185,11,NA
2185,12,NA
2186,1,NA
2186,2,NA
2186,3,NA
2186,4,NA
2186,5,NA
2186,6,NA
2186,7,NA
2186,8,NA
2186,9,NA
2186,10,NA
2186,11,NA
2186,12,NA
2187,1,NA
2187,2,NA
2187,3,NA
2187,4,NA
2187,5,NA
2187,6,NA
2187,7,NA
2187,8,NA
2187,9,NA
2187,10,NA
2187,11,NA
2187,12,NA
2188,1,NA
2188,2,NA
2188,3,NA
2188,4,NA
2188,5,NA
2188,6,NA
2188,7,NA
2188,8,NA
2188,9,NA
2188,10,NA
2188,11,NA
2188,12,NA
2189,1,NA
2189,2,NA
2189,3,NA
2189,4,NA
2189,5,NA
2189,6,NA
2189,7,NA
2189,8,NA
2189,9,NA
2189,10,NA
2189,11,NA
2189,12,NA
2190,1,NA
2190,2,NA
2190,3,NA
2190,4,NA
2190,5,NA
2190,6,NA
2190,7,NA
2190,8,NA
2190,9,NA
2190,10,NA
2190,11,NA
2190,12,NA
2191,1,NA
2191,2,NA
2191,3,NA
2191,4,NA
2191,5,NA
2191,6,NA
2191,7,NA
2191,8,NA
2191,9,NA
2191,10,NA
2191,11,NA
2191,12,NA
2192,1,NA
2192,2,NA
2192,3,NA
2192,4,NA
2192,5,NA
2192,6,NA
2192,7,NA
2192,8,NA
2192,9,NA
2192,10,NA
2192,11,NA
2192,12,NA
2193,1,NA
2193,2,NA
2193,3,NA
2193,4,NA
2193,5,NA
2193,6,NA
2193,7,NA
2193,8,NA
2193,9,NA
2193,10,NA
2193,11,NA
2193,12,NA
2194,1,NA
2194,2,NA
2194,3,NA
2194,4,NA
2194,5,NA
2194,6,NA
2194,7,NA
2194,8,NA
2194,9,NA
2194,10,NA
2194,11,NA
2194,12,NA
2195,1,NA
2195,2,NA
2195,3,NA
2195,4,NA
2195,5,NA
2195,6,NA
2195,7,NA
2195,8,NA
2195,9,NA
2195,10,NA
2195,11,NA
2195,12,NA
2196,1,NA
2196,2,NA
2196,3,NA
2196,4,NA
2196,5,NA
2196,6,NA
2196,7,NA
2196,8,NA
2196,9,NA
2196,10,NA
2196,11,NA
2196,12,NA
2197,1,NA
2197,2,NA
2197,3,NA
2197,4,NA
2197,5,NA
2197,6,NA
2197,7,NA
2197,8,NA
2197,9,NA
2197,10,NA
2197,11,NA
2197,12,NA
2198,1,NA
2198,2,NA
2198,3,NA
2198,4,NA
2198,5,NA
2198,6,NA
2198,7,NA
2198,8,NA
2198,9,NA
2198,10,NA
2198,11,NA
2198,12,NA
2199,1,NA
2199,2,NA
2199,3,NA
2199,4,NA
2199,5,NA
2199,6,NA
2199,7,NA
2199,8,NA
2199,9,NA
2199,10,NA
2199,11,NA
2199,12,NA
2200,1,NA
2200,2,NA
2200,3,NA
2200,4,NA
2200,5,NA
2200,6,NA
2200,7,NA
2200,8,NA
2200,9,NA
2200,10,NA
2200,11,NA
2200,12,NA
2201,1,NA
2201,2,NA
2201,3,NA
2201,4,NA
2201,5,NA
2201,6,NA
2201,7,NA
2201,8,NA
2201,9,NA
2201,10,NA
2201,11,NA
2201,12,NA
2202,1,NA
2202,2,NA
2202,3,NA
2202,4,NA
2202,5,NA
2202,6,NA
2202,7,NA
2202,8,NA
2202,9,NA
2202,10,NA
2202,11,NA
2202,12,NA
2203,1,NA
2203,2,NA
2203,3,NA
2203,4,NA
2203,5,NA
2203,6,NA
2203,7,NA
2203,8,NA
2203,9,NA
2203,10,NA
2203,11,NA
2203,12,NA
2204,1,NA
2204,2,NA
2204,3,NA
2204,4,NA
2204,5,NA
2204,6,NA
2204,7,NA
2204,8,NA
2204,9,NA
2204,10,NA
2204,11,NA
2204,12,NA
2205,1,NA
2205,2,NA
2205,3,NA
2205,4,NA
2205,5,NA
2205,6,NA
2205,7,NA
2205,8,NA
2205,9,NA
2205,10,NA
2205,11,NA
2205,12,NA
2206,1,NA
2206,2,NA
2206,3,NA
2206,4,NA
2206,5,NA
2206,6,NA
2206,7,NA
2206,8,NA
2206,9,NA
2206,10,NA
2206,11,NA
2206,12,NA
2207,1,NA
2207,2,NA
2207,3,NA
2207,4,NA
2207,5,NA
2207,6,NA
2207,7,NA
2207,8,NA
2207,9,NA
2207,10,NA
2207,11,NA
2207,12,NA
2208,1,NA
2208,2,NA
2208,3,NA
2208,4,NA
2208,5,NA
2208,6,NA
2208,7,NA
2208,8,NA
2208,9,NA
2208,10,NA
2208,11,NA
2208,12,NA
2209,1,NA
2209,2,NA
2209,3,NA
2209,4,NA
2209,5,NA
2209,6,NA
2209,7,NA
2209,8,NA
2209,9,NA
2209,10,NA
2209,11,NA
2209,12,NA
2210,1,NA
2210,2,NA
2210,3,NA
2210,4,NA
2210,5,NA
2210,6,NA
2210,7,NA
2210,8,NA
2210,9,NA
2210,10,NA
2210,11,NA
2210,12,NA
2211,1,NA
2211,2,NA
2211,3,NA
2211,4,NA
2211,5,NA
2211,6,NA
2211,7,NA
2211,8,NA
2211,9,NA
2211,10,NA
2211,11,NA
2211,12,NA
2212,1,NA
2212,2,NA
2212,3,NA
2212,4,NA
2212,5,NA
2212,6,NA
2212,7,NA
2212,8,NA
2212,9,NA
2212,10,NA
2212,11,NA
2212,12,NA
2213,1,NA
2213,2,NA
2213,3,NA
2213,4,NA
2213,5,NA
2213,6,NA
2213,7,NA
2213,8,NA
2213,9,NA
2213,10,NA
2213,11,NA
2213,12,NA
2214,1,NA
2214,2,NA
2214,3,NA
2214,4,NA
2214,5,NA
2214,6,NA
2214,7,NA
2214,8,NA
2214,9,NA
2214,10,NA
2214,11,NA
2214,12,NA
2215,1,NA
2215,2,NA
2215,3,NA
2215,4,NA
2215,5,NA
2215,6,NA
2215,7,NA
2215,8,NA
2215,9,NA
2215,10,NA
2215,11,NA
2215,12,NA
2216,1,NA
2216,2,NA
2216,3,NA
2216,4,NA
2216,5,NA
2216,6,NA
2216,7,NA
2216,8,NA
2216,9,NA
2216,10,NA
2216,11,NA
2216,12,NA
2217,1,NA
2217,2,NA
2217,3,NA
2217,4,NA
2217,5,NA
2217,6,NA
2217,7,NA
2217,8,NA
2217,9,NA
2217,10,NA
2217,11,NA
2217,12,NA
2218,1,NA
2218,2,NA
2218,3,NA
2218,4,NA
2218,5,NA
2218,6,NA
2218,7,NA
2218,8,NA
2218,9,NA
2218,10,NA
2218,11,NA
2218,12,NA
2219,1,NA
2219,2,NA
2219,3,NA
2219,4,NA
2219,5,NA
2219,6,NA
2219,7,NA
2219,8,NA
2219,9,NA
2219,10,NA
2219,11,NA
2219,12,NA
2220,1,NA
2220,2,NA
2220,3,NA
2220,4,NA
2220,5,NA
2220,6,NA
2220,7,NA
2220,8,NA
2220,9,NA
2220,10,NA
2220,11,NA
2220,12,NA
2221,1,NA
2221,2,NA
2221,3,NA
2221,4,NA
2221,5,NA
2221,6,NA
2221,7,NA
2221,8,NA
2221,9,NA
2221,10,NA
2221,11,NA
2221,12,NA
2222,1,NA
2222,2,NA
2222,3,NA
2222,4,NA
2222,5,NA
2222,6,NA
2222,7,NA
2222,8,NA
2222,9,NA
2222,10,NA
2222,11,NA
2222,12,NA
2223,1,NA
2223,2,NA
2223,3,NA
2223,4,NA
2223,5,NA
2223,6,NA
2223,7,NA
2223,8,NA
2223,9,NA
2223,10,NA
2223,11,NA
2223,12,NA
2224,1,NA
2224,2,NA
2224,3,NA
2224,4,NA
2224,5,NA
2224,6,NA
2224,7,NA
2224,8,NA
2224,9,NA
2224,10,NA
2224,11,NA
2224,12,NA
2225,1,NA
2225,2,NA
2225,3,NA
2225,4,NA
2225,5,NA
2225,6,NA
2225,7,NA
2225,8,NA
2225,9,NA
2225,10,NA
2225,11,NA
2225,12,NA
2226,1,NA
2226,2,NA
2226,3,NA
2226,4,NA
2226,5,NA
2226,6,NA
2226,7,NA
2226,8,NA
2226,9,NA
2226,10,NA
2226,11,NA
2226,12,NA
2227,1,NA
2227,2,NA
2227,3,NA
2227,4,NA
2227,5,NA
2227,6,NA
2227,7,NA
2227,8,NA
2227,9,NA
2227,10,NA
2227,11,NA
2227,12,NA
2228,1,NA
2228,2,NA
2228,3,NA
2228,4,NA
2228,5,NA
2228,6,NA
2228,7,NA
2228,8,NA
2228,9,NA
2228,10,NA
2228,11,NA
2228,12,NA
2229,1,NA
2229,2,NA
2229,3,NA
2229,4,NA
2229,5,NA
2229,6,NA
2229,7,NA
2229,8,NA
2229,9,NA
2229,10,NA
2229,11,NA
2229,12,NA
2230,1,NA
2230,2,NA
2230,3,NA
2230,4,NA
2230,5,NA
2230,6,NA
2230,7,NA
2230,8,NA
2230,9,NA
2230,10,NA
2230,11,NA
2230,12,NA
2231,1,NA
2231,2,NA
2231,3,NA
2231,4,NA
2231,5,NA
2231,6,NA
2231,7,NA
2231,8,NA
2231,9,NA
2231,10,NA
2231,11,NA
2231,12,NA
2232,1,NA
2232,2,NA
2232,3,NA
2232,4,NA
2232,5,NA
2232,6,NA
2232,7,NA
2232,8,NA
2232,9,NA
2232,10,NA
2232,11,NA
2232,12,NA
2233,1,NA
2233,2,NA
2233,3,NA
2233,4,NA
2233,5,NA
2233,6,NA
2233,7,NA
2233,8,NA
2233,9,NA
2233,10,NA
2233,11,NA
2233,12,NA
2234,1,NA
2234,2,NA
2234,3,NA
2234,4,NA
2234,5,NA
2234,6,NA
2234,7,NA
2234,8,NA
2234,9,NA
2234,10,NA
2234,11,NA
2234,12,NA
2235,1,NA
2235,2,NA
2235,3,NA
2235,4,NA
2235,5,NA
2235,6,NA
2235,7,NA
2235,8,NA
2235,9,NA
2235,10,NA
2235,11,NA
2235,12,NA
2236,1,NA
2236,2,NA
2236,3,NA
2236,4,NA
2236,5,NA
2236,6,NA
2236,7,NA
2236,8,NA
2236,9,NA
2236,10,NA
2236,11,NA
2236,12,NA
2237,1,NA
2237,2,NA
2237,3,NA
2237,4,NA
2237,5,NA
2237,6,NA
2237,7,NA
2237,8,NA
2237,9,NA
2237,10,NA
2237,11,NA
2237,12,NA
2238,1,NA
2238,2,NA
2238,3,NA
2238,4,NA
2238,5,NA
2238,6,NA
2238,7,NA
2238,8,NA
2238,9,NA
2238,10,NA
2238,11,NA
2238,12,NA
2239,1,NA
2239,2,NA
2239,3,NA
2239,4,NA
2239,5,NA
2239,6,NA
2239,7,NA
2239,8,NA
2239,9,NA
2239,10,NA
2239,11,NA
2239,12,NA
2240,1,NA
2240,2,NA
2240,3,NA
2240,4,NA
2240,5,NA
2240,6,NA
2240,7,NA
2240,8,NA
2240,9,NA
2240,10,NA
2240,11,NA
2240,12,NA
2241,1,NA
2241,2,NA
2241,3,NA
2241,4,NA
2241,5,NA
2241,6,NA
2241,7,NA
2241,8,NA
2241,9,NA
2241,10,NA
2241,11,NA
2241,12,NA
2242,1,NA
2242,2,NA
2242,3,NA
2242,4,NA
2242,5,NA
2242,6,NA
2242,7,NA
2242,8,NA
2242,9,NA
2242,10,NA
2242,11,NA
2242,12,NA
2243,1,NA
2243,2,NA
2243,3,NA
2243,4,NA
2243,5,NA
2243,6,NA
2243,7,NA
2243,8,NA
2243,9,NA
2243,10,NA
2243,11,NA
2243,12,NA
2244,1,NA
2244,2,NA
2244,3,NA
2244,4,NA
2244,5,NA
2244,6,NA
2244,7,NA
2244,8,NA
2244,9,NA
2244,10,NA
2244,11,NA
2244,12,NA
2245,1,NA
2245,2,NA
2245,3,NA
2245,4,NA
2245,5,NA
2245,6,NA
2245,7,NA
2245,8,NA
2245,9,NA
2245,10,NA
2245,11,NA
2245,12,NA
2246,1,NA
2246,2,NA
2246,3,NA
2246,4,NA
2246,5,NA
2246,6,NA
2246,7,NA
2246,8,NA
2246,9,NA
2246,10,NA
2246,11,NA
2246,12,NA
2247,1,NA
2247,2,NA
2247,3,NA
2247,4,NA
2247,5,NA
2247,6,NA
2247,7,NA
2247,8,NA
2247,9,NA
2247,10,NA
2247,11,NA
2247,12,NA
2248,1,NA
2248,2,NA
2248,3,NA
2248,4,NA
2248,5,NA
2248,6,NA
2248,7,NA
2248,8,NA
2248,9,NA
2248,10,NA
2248,11,NA
2248,12,NA
2249,1,NA
2249,2,NA
2249,3,NA
2249,4,NA
2249,5,NA
2249,6,NA
2249,7,NA
2249,8,NA
2249,9,NA
2249,10,NA
2249,11,NA
2249,12,NA
2250,1,NA
2250,2,NA
2250,3,NA
2250,4,NA
2250,5,NA
2250,6,NA
2250,7,NA
2250,8,NA
2250,9,NA
2250,10,NA
2250,11,NA
2250,12,NA
2251,1,NA
2251,2,NA
2251,3,NA
2251,4,NA
2251,5,NA
2251,6,NA
2251,7,NA
2251,8,NA
2251,9,NA
2251,10,NA
2251,11,NA
2251,12,NA
2252,1,NA
2252,2,NA
2252,3,NA
2252,4,NA
2252,5,NA
2252,6,NA
2252,7,NA
2252,8,NA
2252,9,NA
2252,10,NA
2252,11,NA
2252,12,NA
2253,1,NA
2253,2,NA
2253,3,NA
2253,4,NA
2253,5,NA
2253,6,NA
2253,7,NA
2253,8,NA
2253,9,NA
2253,10,NA
2253,11,NA
2253,12,NA
2254,1,NA
2254,2,NA
2254,3,NA
2254,4,NA
2254,5,NA
2254,6,NA
2254,7,NA
2254,8,NA
2254,9,NA
2254,10,NA
2254,11,NA
2254,12,NA
2255,1,NA
2255,2,NA
2255,3,NA
2255,4,NA
2255,5,NA
2255,6,NA
2255,7,NA
2255,8,NA
2255,9,NA
2255,10,NA
2255,11,NA
2255,12,NA
2256,1,NA
2256,2,NA
2256,3,NA
2256,4,NA
2256,5,NA
2256,6,NA
2256,7,NA
2256,8,NA
2256,9,NA
2256,10,NA
2256,11,NA
2256,12,NA
2257,1,NA
2257,2,NA
2257,3,NA
2257,4,NA
2257,5,NA
2257,6,NA
2257,7,NA
2257,8,NA
2257,9,NA
2257,10,NA
2257,11,NA
2257,12,NA
2258,1,NA
2258,2,NA
2258,3,NA
2258,4,NA
2258,5,NA
2258,6,NA
2258,7,NA
2258,8,NA
2258,9,NA
2258,10,NA
2258,11,NA
2258,12,NA
2259,1,NA
2259,2,NA
2259,3,NA
2259,4,NA
2259,5,NA
2259,6,NA
2259,7,NA
2259,8,NA
2259,9,NA
2259,10,NA
2259,11,NA
2259,12,NA
2260,1,NA
2260,2,NA
2260,3,NA
2260,4,NA
2260,5,NA
2260,6,NA
2260,7,NA
2260,8,NA
2260,9,NA
2260,10,NA
2260,11,NA
2260,12,NA
2261,1,NA
2261,2,NA
2261,3,NA
2261,4,NA
2261,5,NA
